generated_time_s	0	634	635	4083	88146	1310656	-0.01	0.99	-195.09	-0.07	-1.01	-0.18	5.21	15.3
195	-0.27	634	634	8097	88150	1323200	-0.39	0.44	-185.99	-0.02	-1	0.06	3.78	-3.05
196	-0.61	634	634	8118	88146	1323264	-0.01	0.45	-185.95	-0.04	-1.01	0.05	1.83	0.27
197	-1.19	634	634	8138	88146	1323328	-0.01	0.46	-186	-0.07	-1.01	-0.07	2.35	0.15
198	-0.18	634	634	8159	88151	1323392	-0.49	0.43	-185.93	-0.03	-1.01	-0.02	2.16	3.96
199	-0.55	634	634	8179	88151	1323456	-0.49	0.41	-186	-0.08	-1.02	-0.13	2.56	-0.37
200	-1.01	634	634	8200	88147	1323520	-0.1	0.42	-186	0.01	-1.01	-0.06	2.41	0.09
201	-0.52	634	634	8220	88146	1323584	-0.01	0.44	-185.91	-0.01	-1.01	-0.04	2.5	0.91
202	-0.24	635	634	8241	88145	1323648	0.1	0.46	-185.99	-0.01	-1.01	-0.04	2.87	2.35
203	-0.06	634	634	8261	88147	1323712	-0.1	0.46	-185.99	-0.03	-1.01	-0.02	2.93	3.14
204	-0.15	634	634	8282	88147	1323776	-0.1	0.46	-185.93	-0.04	-1.01	-0.05	2.96	6.19
205	0.37	634	634	8302	88150	1323840	-0.39	0.43	-185.97	-0.02	-1.01	-0.03	2.5	3.75
206	-0.09	635	634	8323	88150	1323904	-0.39	0.41	-185.91	-0.05	-1.01	-0.05	2.01	4.82
207	-0.03	634	634	8343	88149	1323968	-0.29	0.41	-185.94	-0.03	-1.01	-0.03	2.35	2.04
208	-0.21	634	634	8364	88144	1324032	0.19	0.44	-185.89	-0.05	-1.01	-0.01	1.98	1.28
209	-0.61	634	634	8384	88147	1324096	-0.1	0.44	-185.9	-0.04	-1.01	-0.05	1.83	0.64
210	-0.27	634	634	8404	88150	1324160	-0.39	0.42	-185.95	-0.04	-1.01	-0.03	2.29	-0.67
211	-0.34	634	634	8425	88148	1324224	-0.2	0.41	-185.91	-0.04	-1.01	-0.06	2.23	0.24
212	-0.79	634	634	8445	88149	1324288	-0.29	0.4	-185.93	-0.03	-1.01	-0.05	2.77	1.37
213	-1.07	634	634	8466	88148	1324352	-0.2	0.4	-185.93	-0.04	-1.01	-0.04	2.68	-0.06
214	-0.55	634	634	8486	88148	1324416	-0.2	0.4	-185.88	-0.02	-1.01	-0.03	2.16	-0.95
215	-0.4	634	634	8507	88145	1324480	0.1	0.42	-185.88	-0.01	-1.01	-0.07	2.84	0.58
216	-0.15	634	634	8527	88148	1324544	-0.2	0.42	-185.85	-0.01	-1.01	-0.02	3.26	1.22
217	-0.4	635	634	8548	88146	1324608	-0.01	0.43	-185.89	-0.04	-1.01	-0.05	2.65	1.55
218	0.06	634	634	8568	88143	1324672	0.29	0.46	-185.86	-0.01	-1.01	-0.01	1.74	0.61
219	0.49	634	634	8589	88149	1324736	-0.29	0.44	-185.87	-0.04	-1.01	-0.04	1.68	3.23
220	0.21	634	634	8609	88144	1324800	0.19	0.46	-185.87	-0.06	-1.01	-0.04	2.1	3.51
221	0.4	635	634	8630	88146	1324864	-0.01	0.47	-185.91	-0.01	-1.02	-0.08	0.95	3.48
222	0.52	634	634	8650	88141	1324928	0.48	0.51	-185.9	-0.03	-1.01	0.02	1.16	-0.12
223	-0.37	635	634	8671	88147	1324992	-0.1	0.5	-185.87	-0.09	-1.01	-0.06	1.07	0.34
224	-1.16	634	634	8691	88139	1325056	0.67	0.55	-185.9	-0.06	-1.01	-0.09	1.71	0.24
225	-0.7	634	634	8712	88143	1325120	0.29	0.56	-185.89	0	-1.01	-0.05	2.62	1.77
226	-0.64	634	634	8732	88143	1325184	0.29	0.57	-185.84	-0.07	-1.01	-0.02	2.53	2.56
227	-2.01	635	634	8753	88146	1325248	-0.01	0.55	-185.83	-0.08	-1.02	-0.04	0.21	0.67
228	-1.95	634	634	8773	88147	1325312	-0.1	0.53	-185.84	0.05	-1	-0.17	2.87	3.78
229	0.58	634	634	8794	88148	1325376	-0.2	0.5	-185.86	0.02	-1.01	-0.09	4.51	5.27
230	-0.18	634	634	8814	88142	1325440	0.38	0.53	-185.81	-0.09	-1.01	0.06	3.6	4.24
231	-1.65	635	634	8835	88146	1325504	-0.01	0.52	-185.87	-0.04	-1.01	-0.05	0.79	-0.76
232	-0.34	634	634	8855	88140	1325568	0.57	0.56	-185.82	0.08	-1.01	-0.15	4.15	-2.65
233	1.83	634	634	8876	88141	1325632	0.48	0.58	-185.83	0.2	-0.96	0.17	-0.67	21.43
234	0.64	634	634	8896	88139	1325696	0.67	0.61	-185.83	-0.08	-0.99	-0.07	4.42	12.2
