#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 6283, 12,     0.43, 3,   boost,   38.01,  99941.00,  115.85,   74.56,   85.91, 33.6, 4.00, 0.00, 3.97
6, 6283, 12,     0.44, 3,   boost,   37.30,  99939.00,  116.02,   74.73,   86.30, 33.6, 3.99, 0.00, 3.96
6, 6283, 12,     0.45, 3,   boost,   36.59,  99911.00,  118.38,   77.09,   86.68, 33.6, 4.00, 0.00, 3.96
6, 6283, 12,     0.46, 3,   boost,   35.87,  99918.00,  117.79,   76.50,   87.06, 33.6, 3.98, 0.00, 4.01
6, 6283, 12,     0.47, 3,   boost,   35.15,  99918.00,  117.79,   76.50,   87.42, 33.6, 3.99, 0.00, 3.96
6, 6283, 12,     0.48, 3,   boost,   34.43,  99864.00,  122.33,   81.05,   87.78, 33.6, 4.00, 0.00, 3.96
6, 6283, 12,     0.49, 3,   boost,   33.70,  99867.00,  122.08,   80.79,   88.13, 33.6, 4.00, 0.00, 3.97
6, 6283, 12,     0.50, 3,   boost,   32.98,  99844.00,  124.02,   82.73,   88.47, 33.6, 4.00, 0.00, 3.97
6, 6283, 12,     0.51, 3,   boost,   32.25,  99855.00,  123.09,   81.80,   88.80, 33.6, 3.99, 0.00, 3.96
6, 6283, 12,     0.52, 3,   boost,   31.52,  99803.00,  127.47,   86.19,   89.12, 33.6, 4.00, 0.00, 3.96
6, 6283, 12,     0.53, 3,   boost,   30.79,  99813.00,  126.63,   85.34,   89.44, 33.6, 3.98, 0.00, 3.98
6, 6283, 12,     0.54, 3,   boost,   30.06,  99790.00,  128.57,   87.28,   89.74, 33.6, 4.00, 0.00, 3.98
6, 6283, 12,     0.55, 3,   boost,   29.33,  99802.00,  127.56,   86.27,   90.04, 33.6, 3.98, 0.00, 3.96
6, 6283, 12,     0.56, 3,   boost,   28.60,  99736.00,  133.12,   91.83,   90.33, 33.6, 4.00, 0.00, 3.97
