timestampMs,pressurePa,tempK,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,imuTemp,battV,altitudeM,velocityMS,accelerationMSS,unfiltAlt,flightState,drogueCont,drogueFired,mainCont,mainFired,tiltMagnitudeDeg,angularVelRadS_x,angularVelRadS_y,angularVelRadS_z,quaternion_a,quaternion_b,quaternion_c,quaternion_d
540116,101706.546875,283.22,9.859322,-0.325611,0.325611,-0.045761,0.019156,0.027669,288.65,4.05,0.05,-0.38,0.06,-31.088756,0,1,0,1,0,,,,,,,,
545116,101672.484375,283.23,9.844957,-0.282515,0.349553,-0.045761,0.017027,0.027669,288.84,4.03,0.59,0.15,0.05,-28.317159,0,1,0,1,0,,,,,,,,
550116,101684.125000,283.28,9.849745,-0.320823,0.320823,-0.041504,0.020220,0.027669,288.99,4.05,0.82,0.17,0.04,-29.264417,0,1,0,1,0,,,,,,,,
555116,101669.000000,283.30,9.868899,-0.306457,0.330399,-0.044697,0.020220,0.028734,288.84,4.05,0.96,0.36,0.04,-28.033599,0,1,0,1,0,,,,,,,,
560116,101676.765625,283.33,9.859322,-0.311246,0.349553,-0.045761,0.020220,0.026605,288.74,4.03,0.74,0.08,0.05,-28.665557,0,1,0,1,0,,,,,,,,
565116,101703.500000,283.37,9.864110,-0.296881,0.320823,-0.043633,0.017027,0.027669,288.74,4.05,0.28,-0.35,0.05,-30.840869,0,1,0,1,0,,,,,,,,
570116,101673.281250,283.40,9.840168,-0.325611,0.349553,-0.042569,0.018091,0.026605,289.19,4.03,0.75,0.18,0.04,-28.382007,0,1,0,1,0,,,,,,,,
575116,101681.046875,283.43,9.864110,-0.296881,0.368707,-0.041504,0.018091,0.026605,289.04,4.05,0.85,0.09,0.05,-29.013942,0,1,0,1,0,,,,,,,,
580116,101684.906250,283.45,9.849745,-0.330399,0.330399,-0.044697,0.019156,0.027669,288.89,4.03,0.67,-0.05,0.04,-29.327989,0,1,0,1,0,,,,,,,,
585116,101692.656250,283.48,9.888052,-0.306457,0.368707,-0.044697,0.021284,0.030862,289.19,4.05,0.98,0.10,0.05,-29.958595,0,1,0,1,0,,,,,,,,
590116,101700.406250,283.52,9.859322,-0.325611,0.339976,-0.041504,0.020220,0.028734,288.99,4.05,0.67,-0.18,0.04,-30.589162,0,1,0,1,0,,,,,,,,
595116,101689.187500,283.55,9.864110,-0.287304,0.330399,-0.042569,0.020220,0.025541,289.04,4.03,0.46,-0.31,0.05,-29.676353,0,1,0,1,0,,,,,,,,
600116,101696.937500,283.58,9.868899,-0.292092,0.335188,-0.043633,0.019156,0.026605,289.04,4.05,0.74,-0.10,0.05,-30.306938,0,1,0,1,0,,,,,,,,
605116,101700.812500,283.60,9.873687,-0.301669,0.330399,-0.045761,0.017027,0.026605,289.23,4.03,0.66,-0.28,0.04,-30.622215,0,1,0,1,0,,,,,,,,
610116,101689.562500,283.63,9.849745,-0.268150,0.344765,-0.044697,0.018091,0.027669,289.23,4.05,0.38,-0.43,0.05,-29.706865,0,1,0,1,0,,,,,,,,
615116,101678.312500,283.67,9.840168,-0.292092,0.335188,-0.045761,0.019156,0.027669,289.38,4.03,1.02,0.07,0.05,-28.791435,0,1,0,1,0,,,,,,,,
620116,101686.062500,283.70,9.849745,-0.301669,0.316034,-0.043633,0.019156,0.026605,289.19,4.05,0.79,-0.21,0.04,-29.422073,0,1,0,1,0,,,,,,,,
623436,101651.953125,283.72,155.675781,1.187524,-3.385401,0.041504,-0.017027,-0.023412,289.28,4.03,4.81,22.82,115.58,-26.646209,1,1,0,1,0,,,,,,,,
623446,101594.968750,283.72,155.675781,2.044648,-0.670376,0.261799,-0.118128,0.076624,289.23,4.03,5.72,24.88,118.46,-22.007062,1,1,0,1,0,,,,,,,,
623456,101594.968750,283.72,155.675781,3.347093,-0.287304,0.608736,-0.133028,0.093651,289.43,4.05,6.42,26.72,121.06,-22.007062,1,1,0,1,0,,,,,,,,
623466,101632.953125,283.72,155.675781,-0.780509,-2.284068,0.664076,0.065981,0.133028,289.09,4.05,6.20,27.65,123.42,-25.099636,1,1,0,1,0,,,,,,,,
623476,101575.968750,283.72,155.675781,4.625597,0.995987,0.590645,-0.109615,0.155376,289.23,4.05,7.19,29.76,125.55,-20.459789,1,1,0,1,0,,,,,,,,
623486,101572.093750,283.70,155.675781,1.058237,-2.815581,0.617250,-0.073431,0.229872,289.19,4.05,8.03,31.70,127.48,-20.144197,1,1,0,1,0,,,,,,,,
