timestampMs,pressurePa,tempK,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,imuTemp,battV,altitudeM,velocityMS,accelerationMSS,unfiltAlt,flightState,drogueCont,drogueFired,mainCont,mainFired,tiltMagnitudeDeg,angularVelRadS_x,angularVelRadS_y,angularVelRadS_z,quaternion_a,quaternion_b,quaternion_c,quaternion_d
470116,101633.562500,281.76,-9.902418,0.210689,-0.105344,-0.011706,0.010642,0.006385,286.54,4.04,1.44,0.46,0.10,-24.986858,0,1,0,1,0,,,,,,,,
475116,101633.562500,281.76,-9.964667,0.191536,-0.124498,-0.010642,0.012770,0.006385,286.54,4.02,1.61,0.43,0.11,-24.986858,0,1,0,1,0,,,,,,,,
480116,101633.562500,281.76,-9.911994,0.220266,-0.105344,-0.010642,0.011706,0.005321,286.59,4.04,1.41,0.19,0.10,-24.986858,0,1,0,1,0,,,,,,,,
485116,101655.468750,281.78,-9.940725,0.201112,-0.119710,-0.009578,0.013834,0.007449,286.54,4.05,1.37,0.18,0.10,-26.758453,0,1,0,1,0,,,,,,,,
490116,101637.390625,281.78,-9.911994,0.220266,-0.090979,-0.008513,0.012770,0.005321,286.59,4.01,1.67,0.41,0.10,-25.296466,0,1,0,1,0,,,,,,,,
495116,101637.390625,281.78,-9.931148,0.196324,-0.081402,-0.011706,0.011706,0.008513,286.74,4.04,1.58,0.34,0.10,-25.296466,0,1,0,1,0,,,,,,,,
500116,101641.234375,281.79,-9.926360,0.201112,-0.100556,-0.012770,0.013834,0.006385,286.59,4.01,1.69,0.37,0.10,-25.607330,0,1,0,1,0,,,,,,,,
505116,101641.234375,281.79,-9.888052,0.215478,-0.076614,-0.009578,0.013834,0.006385,286.54,4.04,1.67,0.28,0.10,-25.607330,0,1,0,1,0,,,,,,,,
510116,101641.234375,281.79,-9.897629,0.268150,-0.148440,-0.008513,0.014899,0.006385,286.59,4.01,1.18,-0.10,0.10,-25.607330,0,1,0,1,0,,,,,,,,
515116,101626.984375,281.81,-9.926360,0.172382,-0.100556,-0.012770,0.013834,0.005321,286.74,4.05,1.66,0.32,0.11,-24.454814,0,1,0,1,0,,,,,,,,
520116,101645.078125,281.81,-9.902418,0.229843,-0.095768,-0.011706,0.011706,0.003192,286.54,4.04,1.19,-0.13,0.11,-25.918184,0,1,0,1,0,,,,,,,,
525116,101645.078125,281.81,-9.892841,0.191536,-0.114921,-0.009578,0.012770,0.008513,286.69,4.01,1.36,0.03,0.10,-25.918184,0,1,0,1,0,,,,,,,,
530116,101630.843750,281.82,-9.950302,0.205901,-0.138863,-0.011706,0.011706,0.005321,286.74,4.05,1.56,0.11,0.10,-24.766967,0,1,0,1,0,,,,,,,,
535116,101648.921875,281.82,-9.897629,0.215478,-0.114921,-0.011706,0.012770,0.005321,286.69,4.01,1.30,-0.13,0.10,-26.229028,0,1,0,1,0,,,,,,,,
540116,101630.843750,281.82,-9.926360,0.215478,-0.100556,-0.008513,0.012770,0.005321,286.69,4.04,1.61,0.11,0.10,-24.766967,0,1,0,1,0,,,,,,,,
545116,101634.687500,281.84,-9.902418,0.201112,-0.129286,-0.009578,0.012770,0.004256,286.59,4.01,1.97,0.52,0.11,-25.077846,0,1,0,1,0,,,,,,,,
550116,101634.687500,281.84,-9.921571,0.210689,-0.138863,-0.008513,0.014899,0.008513,286.59,4.04,1.55,0.09,0.11,-25.077846,0,1,0,1,0,,,,,,,,
