159	1	632	88101	283840	2184896	4.3	4.23	0.36	-160.37	-0.01	-1.01	-0.05	2.23	1.4	-0.3
160	1	632	88099	283860	2184960	4.5	4.28	0.38	-160.4	-0.02	-1.01	-0.05	2.16	1.46	-0.37
161	1	632	88105	283881	2185024	3.92	4.23	0.36	-160.35	-0.02	-1.01	-0.05	2.35	1.83	-0.43
162	1	632	88104	283901	2185088	4.02	4.2	0.34	-160.35	-0.02	-1.01	-0.05	2.26	1.68	-0.49
163	1	632	88110	283922	2185152	3.44	4.08	0.28	-160.35	-0.02	-1.01	-0.05	2.23	1.59	-0.3
164	1	632	88106	283942	2185216	3.83	4.04	0.27	-160.36	-0.02	-1.01	-0.04	2.23	1.52	-0.27
165	1	632	88109	283963	2185280	3.54	3.96	0.23	-160.4	-0.02	-1.01	-0.05	2.23	1.62	-0.34
166	1	632	88103	283983	2185344	4.11	3.99	0.24	-160.41	-0.02	-1.01	-0.04	2.38	1.52	-0.24
167	1	632	88106	284004	2185408	3.83	3.97	0.23	-160.36	-0.02	-1.01	-0.05	2.41	1.46	-0.37
168	1	632	88111	284024	2185472	3.35	3.87	0.18	-160.36	-0.02	-1.01	-0.05	2.26	1.46	-0.37
169	1	632	88107	284045	2185536	3.73	3.85	0.18	-160.37	-0.02	-1.01	-0.05	2.13	1.62	-0.24
170	1	632	88105	284065	2185600	3.92	3.87	0.18	-160.37	-0.02	-1.01	-0.05	2.2	1.68	-0.3
171	1	632	88099	284086	2185664	4.5	3.98	0.24	-160.35	-0.02	-1.01	-0.05	2.32	1.46	-0.49
172	1	632	88100	284106	2185728	4.4	4.05	0.27	-160.41	-0.02	-1.01	-0.05	2.47	1.43	-0.24
173	1	632	88106	284127	2185792	3.83	4.02	0.26	-160.4	-0.02	-1.01	-0.04	2.41	1.4	-0.37
174	1	632	88103	284147	2185856	4.11	4.04	0.27	-160.37	-0.02	-1.01	-0.05	2.26	1.74	-0.24
175	1	632	88107	284168	2185920	3.73	3.99	0.25	-160.39	-0.02	-1.01	-0.04	2.26	1.43	-0.34
176	1	632	88103	284188	2185984	4.11	4.02	0.26	-160.37	-0.01	-1.01	-0.05	2.1	1.68	-0.24
177	1	632	88102	284209	2186048	4.21	4.06	0.27	-160.35	-0.02	-1.01	-0.04	2.41	1.46	-0.34
178	1	632	88106	284229	2186112	3.83	4.02	0.26	-160.37	-0.02	-1.01	-0.06	2.35	1.77	-0.37
179	1	632	88103	284250	2186176	4.11	4.04	0.27	-160.36	-0.03	-1.01	-0.05	2.32	1.52	-0.24
180	1	632	88105	284270	2186240	3.92	4.03	0.26	-160.4	-0.02	-1.01	-0.05	2.26	1.71	-0.27
181	1	632	88101	284291	2186304	4.3	4.08	0.29	-160.37	-0.02	-1.01	-0.04	2.35	1.49	-0.46
182	1	632	88100	284311	2186368	4.4	4.14	0.31	-160.38	-0.02	-1.01	-0.05	2.16	1.59	-0.4
183	1	632	88105	284332	2186432	3.92	4.11	0.3	-160.41	-0.02	-1.01	-0.05	2.35	1.55	-0.4
184	1	632	88106	284352	2186496	3.83	4.07	0.28	-160.37	-0.02	-1.01	-0.05	2.26	1.59	-0.49
185	1	632	88106	284372	2186560	3.83	4.03	0.26	-160.38	-0.02	-1.01	-0.05	2.38	1.62	-0.34
186	1	632	88104	284393	2186624	4.02	4.04	0.27	-160.41	-0.02	-1.01	-0.05	2.32	1.52	-0.4
187	1	632	88102	284413	2186688	4.21	4.07	0.28	-160.44	-0.02	-1.01	-0.05	2.13	1.65	-0.37
188	1	632	88104	284434	2186752	4.02	4.07	0.28	-160.37	-0.02	-1.01	-0.05	2.5	1.71	-0.34
189	1	632	88100	284454	2186816	4.4	4.13	0.31	-160.39	-0.02	-1.01	-0.05	2.32	1.71	-0.49
190	1	632	88105	284475	2186880	3.92	4.1	0.3	-160.39	-0.01	-1.01	-0.05	2.23	1.55	-0.3
191	1	632	88106	284495	2186944	3.83	4.06	0.28	-160.41	-0.02	-1.01	-0.05	2.38	1.25	-0.34
192	1	632	88107	284516	2187008	3.73	4.01	0.25	-160.39	-0.02	-1.01	-0.05	2.35	1.59	-0.4
193	1	632	88109	284536	2187072	3.54	3.94	0.22	-160.41	-0.02	-1.01	-0.05	2.44	1.49	-0.34
194	1	632	88103	284557	2187136	4.11	3.97	0.23	-160.36	-0.02	-1.01	-0.04	2.2	1.55	-0.34
